,trial,start_time,rt,correct,fact_id,question,answer,flipped,alpha,activation,flip_alpha,flip_activation
0,1,6782.80259098392,2172.0151620102115,False,2,I,mimi,False,0.3,-inf,0.3,-inf
1,2,10101.627378957346,inf,True,2,mimi,I,True,0.3,-0.3598832222210338,0.3,-0.35988322222103386
2,3,16798.945219954476,3023.4711470548064,True,14,one,moja,False,0.3,-inf,0.3,-inf
3,4,22793.634550005663,999.9650749959984,True,14,moja,one,True,0.3,-0.5372621896881911,0.3,-0.5372621896881911
4,5,25465.031582978558,2794.290321995504,False,15,have,na,False,0.3,-inf,0.3,9.974204442078017
5,6,30667.800317984074,4863.730869023129,True,19,hot,moto,False,0.3,-inf,0.3,-inf
6,7,38019.82556795701,919.8456919984892,True,15,have,na,False,0.3,-0.7590307750418416,0.3,-0.7590307750418414
7,8,40542.267159966286,1161.9502630201168,True,19,moto,hot,True,0.3,-0.6869856955932871,0.3,-0.6869856955932871
8,9,43557.66212695744,2402.544291049708,True,20,word,neno,False,0.3,-inf,0.3,-inf
9,10,48285.00613896176,1232.3695000377484,True,22,what,nini,False,0.3,-inf,0.3,-inf
10,11,51858.00797899719,1297.1918529947288,True,20,neno,word,True,0.3,-0.6348891548564637,0.3,-inf
11,12,55191.4612359833,3267.7681209752336,True,22,nini,what,True,0.3,-0.5797369486750067,0.3,-0.5797369486750067
12,13,60335.928022977896,1615.4646730283275,True,2,mimi,I,True,0.250390625,-0.7789382127931218,0.3,-1.194202247980116
13,14,63411.897305981256,1751.4928359887565,True,26,you,ninyi,False,0.3,-inf,0.3,-inf
14,15,67571.69777399395,5872.469406982418,True,14,moja,one,True,0.349609375,-0.710771893932043,0.3,-1.1782079530925125
15,16,75051.66092299623,1248.7320869695395,True,26,ninyi,you,True,0.3,-0.7363281402841507,0.3,-inf
16,17,79694.03220299864,2557.065010012593,True,43,time,wakati,False,0.3,-inf,0.3,-inf
17,18,85112.8290569759,1288.816421001684,True,50,tell,kuwaambia,False,0.3,-inf,0.3,-inf
18,19,90678.02792595468,2891.0363980103284,True,43,wakati,time,True,0.3,-0.7189317837231094,0.3,9.55831613374205
19,20,95438.76820197327,1173.0003930279054,True,50,kuwaambia,tell,True,0.3,-0.7003977279191683,0.3,-inf
20,21,98618.79780195886,2310.8672440284863,True,15,have,na,False,0.274609375,-0.7842521044032609,0.27460937500000004,-0.7842521044032609
21,22,102734.56387099576,1711.5174839855172,True,19,moto,hot,True,0.250390625,-0.799788950202092,0.3,-1.2832778882804885
22,23,106199.0181459696,1051.3990960316733,True,20,neno,word,True,0.250390625,-0.7621180605469645,0.3,-1.198583758072389
23,24,109072.51281198114,2794.097503006924,True,22,nini,what,True,0.337890625,-0.7663922445562996,0.3,-1.2322152856518227
24,25,113725.14943295391,1553.079065051861,True,14,one,moja,False,0.3,-0.7494969274369473,0.3,-1.3721849722959412
25,26,117213.89220398852,1606.531494006049,True,52,set,kuweka,False,0.3,-inf,0.3,-inf
26,27,121493.76626696905,1109.3489630147817,True,53,three,tatu,False,0.3,-inf,0.3,-inf
27,28,125065.05039299373,1195.6730280071497,True,52,kuweka,set,True,0.3,-0.6181983182736078,0.3,-inf
28,29,128362.68709995784,1001.5315570053644,True,53,tatu,three,True,0.3,-0.5781021029715874,0.3,-inf
29,30,131550.51673896378,1123.035921016708,True,26,ninyi,you,True,0.250390625,-0.7641046647029912,0.3,-1.2102661160707553
30,31,134472.786763974,1266.624032985419,True,54,want,wanataka,False,0.3,-inf,0.3,-inf
31,32,138788.15392998513,3461.399618012365,True,43,wakati,time,True,0.349609375,-0.7147931028869134,0.3,-1.1620478024369512
32,33,145302.0371029852,1238.1606479757463,True,54,wanataka,want,True,0.3,-0.7146752513527325,0.3,-inf
33,34,149215.87751299376,1245.505601982586,True,50,kuwaambia,tell,True,0.250390625,-0.751703469816819,0.3,-1.1954543697408546
34,35,152826.25968998764,1732.577888004016,True,55,air,hewa,False,0.3,-inf,0.3,-inf
35,36,157332.09383796202,1431.7050219979135,True,58,play,kucheza,False,0.3,-inf,0.3,-inf
36,37,161593.75373797957,1284.1826499789022,True,55,hewa,air,True,0.3,-0.6513153072480645,0.3,-inf
37,38,164618.06883796817,2676.6555980429985,True,58,kucheza,play,True,0.3,-0.5957853802030015,0.3,-0.5957853802030015
38,39,168955.49748500343,1620.1986579690129,False,22,nini,what,True,0.3874999999999999,-0.7807994013736409,0.3,-1.4379190856679782
39,40,172323.82651796797,1360.180135990959,True,52,kuweka,set,True,0.250390625,-0.7185797585927929,0.3,-1.156691512436178
40,41,175537.4704769929,1400.0385549734349,True,53,tatu,three,True,0.250390625,-0.7227427966415708,0.3,-1.156157849802697
41,42,179756.1111379764,1632.3221229831688,True,59,small,ndogo,False,0.3,-inf,0.3,-inf
42,43,184416.82574898005,2550.876517023425,False,43,time,wakati,False,0.3992187499999999,-0.7358923775889474,0.3,-0.7095574224865118
43,44,198717.6308129565,2112.2998160426505,False,59,small,ndogo,False,0.3,-0.8827234935746626,0.3,-inf
44,45,203575.6870349869,2258.4089009906165,True,54,wanataka,want,True,0.274609375,-0.7759438214925152,0.3,-1.219545005239032
45,46,208054.57194097107,2863.621203985531,True,22,what,nini,False,0.4285156249999999,-0.7592488190018746,0.3,-1.5221197690175197
46,47,213617.8238649736,1291.4186090347357,True,55,hewa,air,True,0.250390625,-0.7460879432337157,0.3,-1.1855119495619517
47,48,216476.3468769961,7277.144516992848,True,58,kucheza,play,True,0.349609375,-0.7516496561785422,0.3,-1.2239938279802243
48,49,226631.138310011,2261.0393849899992,False,43,wakati,time,True,0.4488281249999999,-0.789671883588159,0.300390625,-0.8840673606822489
49,50,231463.9792990056,2269.655169977341,True,60,end,mwisho,False,0.3,-inf,0.3,-inf
50,51,237174.5150309871,2573.069872974884,False,22,nini,what,True,0.4406249999999999,-0.7158882405089546,0.3,-0.6730577089790958
